DATE CHECKED,ORG NAME,EIN,STATUS,EXPIRATION DATE,SOURCE,NOTES
7/17/2026,Atlanta Country Club Inc,580940650,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Southern Company Gas Charitable Foundation Inc,582399946,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,National Christian Charitable Found Foundation Inc — Why The Cross Matters,994581800,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Association Of State And Provincial Psychology Boards,836011630,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Childrens School Inc,581091170,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Georgia Poultry Improvement Association Incorporated,580564846,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Ypo Inc — Ypo Southern 7 Chapter Inc,581835904,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,2025 Atlanta Football Host Committee Inc,883971324,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Professional Disc Golf Association,581741290,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,William Josef Foundation Inc,208075941,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Banyan Software Foundation Inc,994828093,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,International Brotherhood Of Electrical Workers — 0613 Local Union,580299730,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Impact 360 Institute Inc — Impact 360,454971921,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Fraser Parker Foundation,586212344,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Athens Country Club Inc,580547720,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Brookwood School Inc,581092697,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,United Food And Commercial Workers International Union — 1996 Local,582141936,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Allinial Global,720681619,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Eden Charitable Foundation Inc,454093034,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Idle Hour Club Inc,580298180,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Ray M & Mary Elizabeth Lee Foundation Inc,586049441,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Christian Heritage School Inc,581646772,Exempt,,Georgia SOS Charity Search,exact normalized name match
7/17/2026,Green Island Country Club Inc,581608567,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Alpha Delta Pi Sorority,580638489,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Core Credit Union,586220616,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Georgia Chamber Of Commerce Inc,581537370,Delinquent,2/9/2016,Georgia SOS Charity Search,name containment 3/3
7/17/2026,Black Voters Matter Fund Inc,813625061,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Trailsend Foundation,237256190,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Coosawattee River Resort Assn Inc,581794768,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,The Pittulloch Foundation Inc,581651352,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Daniel P Amos Family Foundation Inc,582005391,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Claxton Poultry Farms Trust,586273254,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Donald And Marilyn Keough Foundation,581709967,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Courts Foundation Inc,586036859,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Georgia Association Of Realtors Inc,580836843,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Centurion Foundation Lehigh Valley Llc,993192801,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,United Parents Inc,586043206,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Cgr Credit Union,581122970,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,The Lookout Mountain Club Inc,620197040,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Assurant Foundation,133156497,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Emory Alliance Credit Union,237089505,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Richard And Barbara Gaby Foundation,202110682,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Georgia Association Of Educators Inc,581086686,Exempt,,Georgia SOS Charity Search,name containment 3/3
7/17/2026,Adirondack Timber Co Inc I,582430422,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Southeast Produce Council,593588273,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Country Club Of Columbus Inc,586006019,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Go Energy Financial Credit Union,581113994,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,The Klump Family Foundation Inc,205756777,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Centurion Biosquare Inc,933367689,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Georgia Investor Action Fund Inc,474777204,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Bent Tree Community Inc,581532300,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,The Gaby Family Foundation,453956268,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,North Georgia Credit Union,580677211,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Savannah Yacht Club Inc,580555047,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,C E Mendez Foundation Inc,591086491,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Habitat For Humanity International Inc — Habitat For Humanity,581795694,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Workmens Circle Credit Union,586038163,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Working Forest Initiative,882635577,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Jewish Federation Of Greater Atlanta Health & Welfare Tr,311741915,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Family First Credit Union,580250755,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Standard Club,580522414,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,The Knox Foundation — Knox Peter S Iii & Boone A Ttee,586163728,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Our House Inc,581743333,Delinquent,12/30/2024,Georgia SOS Charity Search,exact normalized name match
7/17/2026,Fbnega Title Holding Company,813878573,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Gwinnett Chamber Of Commerce Inc,580537282,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,United 1 St Credit Union,580597777,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Kings Classical Academy Inc,582484442,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Pezold Family Foundation Inc — Pezold John D Pres,582277095,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,The Gift Of Hope Foundation Inc,813228721,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Tanner Medical Center — Tmc West Georgia Anesthesia Associa,203604642,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Phi Mu Fraternity,620533776,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Coosa Country Club Corp,580205890,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Grand Boule Of The Sigma Pi Phi Fraternity,591314521,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Golden Isles Convention And Visitors Bureau Inc,461643835,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Gerald R & Vicki S Benjamin Charitable Foundation Inc,582386681,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Chantal And Tommy Bagwell Foundation Inc — Bagwell Thomas N Ttee,582176142,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Cawood Foundation Inc,581295620,Closed,1/1/1900,Georgia SOS Charity Search,exact normalized name match
7/17/2026,Electronic Components Industry Association Inc,273654002,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Glen Arven Country Club Inc,580260890,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Tanner Medical Center — Tmc Home Health Inc,582453296,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Easter Seals West Georgia Inc,581919206,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,The@John And Rosemary Brown Family Foundation — Brown John W & Rosemary Ttee,586343478,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Griffith Family Charitable Foundation Inc,582075742,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Tea Party Patriots Action,822189965,Current,3/6/2028,Georgia SOS Charity Search,exact normalized name match
7/17/2026,Blake Family Foundation Inc,474945600,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Grady Cass Incorporated,852828602,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Cobb County Chamber Of Commerce,580198114,Delinquent,1/13/2013,Georgia SOS Charity Search,name containment 4/4
7/17/2026,Savannah Golf Club Inc 1661 E President St,580418120,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Fair Fight Action Inc,471427359,Current,8/16/2027,Georgia SOS Charity Search,exact normalized name match
7/17/2026,Act Foundation Inc,586033966,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Georgia Perimeter College Foundation Inc,581492364,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Green South Foundation Inc,844534116,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Mildred Miller Fort Foundation Inc,581991612,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Carters Charitable Foundation Inc,274165605,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,National Christian Charitable Foundation Inc — Building On A Firm Foundation Inc,831996015,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Affordable Housing Holdings Inc,463972811,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,William Howard Flowers Jr,581399036,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,The Scott Hudgens Family Foundation Inc,582513020,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Valdosta Country Club,580471100,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Georgia Bankers Association Inc,580254910,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Hinman Dental Society Of Atlanta Inc,586035113,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,National Christian Charitable Foundation Inc — Templeton Family Foundation,851627995,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Nutritional Aid Network For Children Inc,581813134,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Expressjet Airlines Inc Long Term Disability Trust For Pilots,300191904,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Jim & Paula Mcdonald Charitable Tr 12152000 — Mcdonald James F Ttee,586429849,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Credit Union Of Atlanta,581097538,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Peachtree Golf Club Inc,580528811,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Athens Regional Health Services Inc,581930582,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Sartain Lanier Family Foundation Inc,586045056,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,International Brotherhood Of Electrical Workers — 0084 Local Union,580299736,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Georgia Society Of Certified Public Accountants Inc,580697399,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,National Christian Charitable Foundation Inc — Austin Charis Foundation,843452188,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Harley Langdale Jr Foundation Inc,586033293,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Georgia Insurers Insolvency Pool — Ga Insurance Commissioner Office,581391591,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Pinetree Country Club Inc,586036092,Delinquent,4/9/2009,Georgia SOS Charity Search,exact normalized name match
7/17/2026,Cartersville Country Club Inc,580644251,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Workers United — Southern Regional Joint Board,581086875,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Boy Scouts Of America — 101 Northeast Georgia Council,580566207,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Prescott Miller Foundation Inc,843656359,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,National Christian Charitable Foundation Inc — Samaritan Foundation Charitable Tr,832821490,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Nancy Forsyth Noblin Foundation Inc,582483304,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,International Union Of Painters And Allied Trades — 77 Painters And Allied Trades Distr,200795445,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
7/17/2026,Dozen Dimes Foundation,475287709,Not Registered,,Georgia SOS Charity Search,No safe Georgia match
