CharityID	RegistrationNumber	CategoryCode	IRSCode	EIN	Purpose	Name	InCareOF	Address1	Address2	City	State	Zip	Phone	PeriodBeginning	PeriodEnding	TotalRevenue	ProgramServiceExpense	ManagementExpense	FundRaisingExpense	TotalAssets
158	1317	59	501(c)(3)	930551148	To encourage and promote a better understanding of economics and the principle underlying the American economy among Oregon school administrators, teachers, students, groups & organizations and Oregon residents in general.	Oregon Council on Economic Education	NERC	560 SW Mill St Ste 450		Portland	OR	97201	5035224869	07/01/2024	06/30/2025	26692.0000	0.0000	0.0000	0.0000	38594.0000
160	1324	62	501(c)(3)	930519716	To assist generally in the development & operation of Crater Lake National Park & Oregon Caves National Monument for the benefit & enjoyment of the people.	Crater Lake Natural History Association, Incorporated	Crater Lake National Park	PO Box 157		Crater Lake	OR	97604	5415943110	10/01/2023	09/30/2024	1004847.0000	721062.0000	152674.0000	0.0000	1207891.0000
162	1326	602	501(c)(3)	936026548	To provide financial aid toward the operation & maintenance & expansion of the facilities of Sacred heart hospital in Eugene, Oregon & to include among other things the establishment of clinics & wards (wholly or partially free) endowment for medical research & establishment of scholarships for interns & nurses.	PeaceHealth Sacred Heart Medical Center Foundation		PO Box 10905		Eugene	OR	97440	5416867022	07/01/2024	06/30/2025	6233628.0000	3706752.0000	110378.0000	116575.0000	36066200.0000
164	1329	160	501(c)(3)	930514136	To provide employment, training & general rehabilitation  for handicapped persons.	Willamette Valley Rehabilitation Center, Inc.		1853 Airway Road		Lebanon	OR	97355	5412588121	07/01/2024	06/30/2025	4387313.0000	3414294.0000	643405.0000	0.0000	8359827.0000
166	1331	41	501(c)(3)	936032331	To make loans to worthy students to further their education.	Coos Bay Student Loan Fund, Inc.		PO Box 714		Coos Bay	OR	97420	5412691978	01/01/2025	12/31/2025	22117.0000	5142.0000	1925.0000	0.0000	656144.0000
167	1332	59	501(c)(3)	936032352	Support of social, economic, educational, cultural and civic projects.	Junior League of Eugene		PO Box 1029		Eugene	OR	97440	6146684433	07/01/2024	06/30/2025	59184.0000	75931.0000	22000.0000	5600.0000	796584.0000
169	1337	158	501(c)(3)	936034549	To promote the safety & enjoyment of those engaging in winter sports in the Mt. Hood Winter Sports Area.	Mount Hood Ski Patrol		PO Box 4384		Portland	OR	97208	5033201036	09/01/2024	08/31/2025	114062.0000	59066.0000	0.0000	0.0000	859452.0000
173	1346	233	501(c)(3)	936033854	To conduct & promote purely scientific & educational research in the field of horticulture, principally & primarily species of rhododendrons.	Rhododendron Species Foundation		PO Box 3798		Federal Way	WA	98063	2538384646	01/01/2024	12/31/2024	3037683.0000	792873.0000	475003.0000	19221.0000	10984226.0000
174	1351	560	501(c)(3)	936031009	Feed, shelter & clothe the poor.	Blanchet House of Hospitality		310 NW Glisan St		Portland	OR	97209	5036068180	07/01/2024	06/30/2025	7035565.0000	4706434.0000	862746.0000	522934.0000	30988251.0000
176	1355	561	501(c)(3)	930853003	Granting awards of merit for exceptional bravery to Portland Fire Bureau Members.	David Campbell Memorial Association		330 S Curry St		Portland	OR	97239	3607717026	01/01/2025	12/31/2025	27534.0000	0.0000	0.0000	0.0000	85554.0000
180	1364	29	501(c)(0)	936033920	Income in equal shares to:1)Waverly Baby Home 2)Robison Jewish Home 3)Congregation Beth Israel 4)Shriners Hospital for Crippled Children 5)Boys & Girls Aid Society 6)City of Hope Hospital; L.A., California 7)Scholarship Fund - UofO Dental School.	Frances & Monte Bettman Foundation	Wells Fargo Bank N.A., Trust Tax Dept.	PO Box 505 MAC H0006-092		Saint Louis	MO	63166	8887304933	01/01/2025	12/31/2025	755947.0000	0.0000	0.0000	0.0000	3140670.0000
181	1365	199	501(c)(3)	930400250	Scientific research relating to all aspects of agriculture in the State of Oregon. Projects to be correlated with Oregon State Agricultural Experiment Stations.	Agricultural Research Foundation	Josh Kvidt	1600 SW Western Blvd. Ste 320		Corvallis	OR	97333	5417374066	07/01/2023	06/30/2024	12512225.0000	11296824.0000	543388.0000	0.0000	29043559.0000
182	1369	40	501(c)(3)	936033286	Provide loans, grants, and scholarships to residents of Lake County, Oregon who are graduates of the public schools of that county.	Burt Snyder Educational Foundation		411 Center St	PO Box 328	Lakeview	OR	97630	5412807299	07/01/2024	06/30/2025	18547.0000	0.0000	0.0000	0.0000	411318.0000
183	1370	602	501(c)(3)	930522940	For the advancement of medical education, instruction & research and for the general improvement of the care of the sick in the State of Oregon.	Portland Clinic Foundation, The		800 SW 13th Ave		Portland	OR	97205	5032210161	01/01/2024	12/31/2024	135604.0000	120000.0000	1397.0000	0.0000	513821.0000
185	1373	560	501(c)(3)	930884237	To care for people about us in dire need of food, supplies, clothing, housing, equipment, medicines and/or hospitalization.	Silverton Area Community Aid, Inc.		PO Box 1305		Silverton	OR	97381	5038733446	01/01/2025	06/30/2025	1655951.0000	908203.0000	104431.0000	12335.0000	4161876.0000
188	1381	296	501(c)(3)	930386850	To operate facilities which will advance the physical, mental and spiritual well being of the men, women and children of the city of Portland, particularly those of the Jewish faith.	Mittleman Jewish Community Center		6651 SW Capitol Hwy		Portland	OR	97219	5032440111	07/01/2024	06/30/2025	4573260.0000	3122179.0000	998040.0000	210504.0000	7923468.0000
190	1384	564	501(c)(3)	936031270	Education of the general public for family planning; provision of necessary services; promotion of research in the field of human reproduction.	Planned Parenthood of the Columbia/Willamette, Inc.		3727 NE MLK Jr Blvd		Portland	OR	97212	5037754931	07/01/2024	06/30/2025	41017661.0000	30867873.0000	5717451.0000	1071986.0000	61027642.0000
191	1387	40	501(c)(3)	936027259	To provide a source of scholarship grants to students of Chinese ancestry to defray or assist in defraying the cost of their attendance at colleges, universities & other educational institutions above the high school level.	Portland Chinese Scholarship Foundation	Ron Woo	1941 SE 31st Ave		Portland	OR	97214	5032883819	01/01/2025	12/31/2025	169029.0000	43400.0000	1267.0000	0.0000	1882461.0000
192	1392	40	501(c)(3)	936020303	To provide scholarships for pre-medical students at Lewis & Clark College (includes some benefits for Westminster Presbyterian Church).	Dr Marius & Vinnie Marcellus Premedical Lewis & Clark Fund	US Bank, Trust Department	PO Box 0634		Milwaukee	WI	532010634	5034643580	07/01/2024	06/30/2025	60029.0000	0.0000	0.0000	0.0000	502053.0000
195	1399	602	501(c)(3)	930553801	For charitable, scientific, literary, religious and/or educational purposes.	Wheeler Foundation	Riverview Trust Company	900 Washington St, Ste 900		Vancouver	WA	98660	3606937442	01/01/2024	12/31/2024	950236.0000	0.0000	0.0000	0.0000	12437827.0000
197	1402	40	501(c)(8)	331077644	To provide scholarships for worthy young women attending schools and colleges in the State of Oregon.	Leslie S. Parker Memorial Scholarship Fund	Grand Chapter of Oregon Order of Eastern Star	PO Box 55217		Portland	OR	97238	5037017488	07/01/2024	06/30/2025	5272.1000	0.0000	0.0000	0.0000	150074.8800
198	1409	324	501(c)(3)	930457167	To promote the welfare and enhance the happiness of its members and for the building of Christian character.	Tillamook County Family YMCA		610 Stillwell Ave.		Tillamook	OR	97141	5038429622	01/01/2024	12/31/2024	5388940.0000	2881537.0000	630081.0000	102267.0000	9512410.0000
199	1411	324	501(c)(3)	930386982	To aid in the development of Christian standards of living and conduct.	Family Young Men's Christian Association of Marion and Polk Counties, The	dba Family YMCA of Marion & Polk Counties	PO Box 110		Salem	OR	97308	5035819622	01/01/2024	12/31/2024	8636081.0000	6842864.0000	1830780.0000	426904.0000	22310432.0000
200	1412	59	501(c)(3)	936022441	To stimulate and promote interest in Medical education and to preserve items of historical significance to medicine in Oregon.	Oregon Medical Education Foundation		5200 Meadows Rd #150		Lake Oswego	OR	97035	5036198129	01/01/2025	12/31/2025	240911.0000	206449.0000	67032.0000	108520.0000	1582067.0000
202	1416	161	501(c)(3)	131930701	Promote scientific research, study, training and dissemination of information with respect to cystic fibrosis.	Cystic Fibrosis Foundation		4550 Montgomery Ave., Ste 1100 N		Bethesda	MD	20814	3019514422	01/01/2024	12/31/2024	0.0000	346709365.0000	57319385.0000	35110169.0000	0.0000
204	1418	162	501(c)(3)	936033472	To encourage instruction and research in medicine, primarily orthopedic medicine.	Jack Sails Higgins Memorial Educational Trust	US Bank	PO Box 64193		Saint Paul	MN	55164	8882657962	01/01/2025	12/31/2025	62656.0000	0.0000	0.0000	0.0000	661817.0000
205	1420	602	501(c)(3)	936031814	For religious, charitable, scientific, literary or educational purposes.	St. Martin DePorres Trust		6145 Churchill Downs Dr		West Linn	OR	97068	5033516698	01/01/2025	12/31/2025	177382.0000	0.0000	0.0000	0.0000	2047053.0000
206	1421	600	501(c)(3)	930582124	Organize/conduct fundraising campaigns for health, welfare, recreation and rehabilitation services in the tri-county area.	United Way of the Columbia Willamette		619 SW 11th Ave		Portland	OR	972052646	5032269321	07/01/2024	06/30/2025	26986979.0000	25260300.0000	2317165.0000	1854130.0000	38262015.0000
208	1423	400	501(c)(3)	936024531	For the civic improvement and betterment of Athena, Oregon.	Athena Civic Memorial Association	Judy G. Weidert	PO Box 12		Athena	OR	97813	5419699662	01/01/2025	12/31/2025	17021.2300	16000.0000	0.0000	0.0000	370693.6800
209	1424	913	501(c)(3)	930558872	Prevention of cruelty to human beings and lower order of animals.	Rogue Valley Humane Society		PO Box 951		Grants Pass	OR	97528	5414710351	01/01/2025	12/31/2025	2487187.0000	1491868.0000	79358.0000	37770.0000	2028932.0000
210	1425	59	501(c)(3)	936036078	To promote educational instruction in the field of medicine.	Southwestern Oregon Medical Education Foundation		PO Box 985		North Bend	OR	97459	5418884495	01/01/2025	12/31/2025	3200.0000	0.0000	0.0000	0.0000	22458.0000
212	1427	602	501(c)(3)	936025866	For scientific, charitable and educational purposes for the public welfare.	Oregonian Publishing Company Public Benefits, Inc.		1500 SW 1st Ave, #500		Portland	OR	97201	5032218104	01/01/2024	12/31/2024	169946.0000	169946.0000	0.0000	0.0000	35945.0000
213	1428	430	501(c)(3)	930395590	To improve conditions under which non-white and other minorities live and work by creating a better climate of inter-racial understanding.	Urban League of Portland, Inc., The		10 North Russell St		Portland	OR	97227	5032802600	07/01/2023	06/30/2024	22670138.0000	17584694.0000	3973698.0000	452475.0000	8658153.0000
214	1429	199	501(c)(3)	930495655	To promote research in the behavioral sciences.	Oregon Research Institute		3800 Sports Way		Springfield	OR	97477	5414842123	01/01/2024	12/31/2024	7759740.0000	5391367.0000	2353884.0000	1063.0000	254082.0000
218	1435	160	501(c)(3)	930386885	To establish, operate and maintain programs for the rehabilitation of crippled children and adults.	Easter Seals Oregon		237 NE Broadway	Suite 100	Portland	OR	97232	5032285108	09/01/2023	08/31/2024	15874565.0000	14116959.0000	1503036.0000	255564.0000	1129759.0000
219	1437	321	501(c)(3)	135562976	To promote the health, social, educational, vocational, and character development of boys throughout the U.S.A.	Boys & Girls Clubs of America		1275 Peachtree St NE		Atlanta	GA	30309	4044875700	01/01/2024	12/31/2024	0.0000	235723716.0000	20316890.0000	17367670.0000	0.0000
220	1439	154	501(c)(3)	930354176	Study and treatment of emotionally maladjusted children.	Morrison Child and Family Services		11035 NE Sandy Blvd		Portland	OR	97220	5032584200	07/01/2024	06/30/2025	41217162.0000	37364365.0000	4849603.0000	325000.0000	13115438.0000
223	1448	166	501(c)(3)	930502822	For the promotion of mental health.	Lifeworks NW		5415 SW Westgate Dr		Portland	OR	97221	5036453581	07/01/2024	06/30/2025	60717267.0000	41758679.0000	8863958.0000	354091.0000	94298622.0000
224	1452	320	501(c)(3)	820259644	Administer the Girl Scout Program.	Girl Scouts of Silver Sage Council, Inc.		8948 W Barnes St		Boise	ID	83709	2083772011	10/01/2023	09/30/2024	0	2810636.0000	518193.0000	324697.0000	0
226	1457	927	501(c)(3)	936030372	To provide school clothing for underprivileged children.	Assistance League of Salem-Keizer, Oregon		1095 Saginaw St, S		Salem	OR	97302	5033648318	06/01/2024	05/31/2025	597348.0000	83232.0000	471193.0000	91923.0000	1649020.0000
228	1466	40	501(c)(0)	936017534	To promote nursing education in the State of Oregon, at the University of Oregon Medical School and other institutions, with particular emphasis on the education of public health nurses.	Saidie Orr Dunbar Nursing Education Trust	c/o Karen Lavoie	1560 SE 41st Loop		Hillsboro	OR	97123	5035441506	01/01/2024	12/31/2024	4886.0000	0.0000	0.0000	0.0000	28788.0000
229	1467	999	501(c)(3)	936037881	General Charitable	Bohemia Foundation, Inc.	Attn: Faye Stewart	PO Box 1045		Cottage Grove	OR	97424	541954461	01/01/2024	12/31/2024	48819.0000	0.0000	0.0000	0.0000	1886690.0000
230	1468	320	501(c)(3)	930474800	To promote the physical, mental and moral well being of the boys and girls  in the Portland Metropolitan Area.	Boys & Girls Clubs of Portland Metropolitan Area		PO Box 820209		Portland	OR	97282	5032320077	07/01/2024	06/30/2025	4262939.0000	4265049.0000	1336441.0000	747648.0000	17045187.0000
232	1472	160	501(c)(3)	930576732	Broad charitable purposes with emphasis on assistance to retarded children.	Opportunity Foundation of Central Oregon		PO Box 430		Redmond	OR	97756	5415482611	07/01/2023	06/30/2024	9178356.0000	9384603.0000	1338389.0000	0.0000	8971747.0000
233	1473	321	501(c)(3)	930549842	for the operation and maintenance of a Boys & Girls club in Albany.	Boys & Girls Club of Albany		1215 Hill Street SE		Albany	OR	97322	5419266666	01/01/2024	12/31/2024	3973900.0000	3111058.0000	758410.0000	203848.0000	12878266.0000
235	1479	179	501(c)(3)	942494435	Education of the public in physiology and hygiene of sex toward the end of preventing vice and disease.	American Sexual Health Association	Lynn Barclay	PO Box 13827		Research Triangle Park	NC	27709	9193618400	07/01/2022	06/30/2023	0.0000	1138029.0000	167603.0000	36278.0000	0.0000
236	1480	923	501(c)(3)	936037112	Perform services of a charitable, benevolent, educational or scientific nature and particularly relating to the American Indian.	Roger J. Bounds Foundation, Inc.		475 E Main St		Hermiston	OR	97838	5415670001	01/01/2024	12/31/2024	2007.0000	0.0000	0.0000	0.0000	81820.0000
237	1481	40	501(c)(3)	237161853	To provide scholarships and student loans to needy students.	Medford Rotary Foundation	Thomas F Carter	1276 Gardner Way		Medford	OR	97504	5419442994	07/01/2024	06/30/2025	72613.0000	60531.0000	0.0000	0.0000	879220.0000
238	1482	324	501(c)(3)	930386978	Administer YMCA program in Klamath County.	Young Men's Christian Association of Klamath County, Oregon		1221 South Alameda Ave		Klamath Falls	OR	97603	5418844164	01/01/2024	12/31/2024	2576700.0000	1926710.0000	685815.0000	3695.0000	2074989.0000
241	1490	320	501(c)(3)	930399051	Administers the Girl Scout program in the Columbia River Area.	Girl Scouts of Oregon and Southwest Washington, Inc.		9620 SW Barber Blvd		Portland	OR	972196041	50397768000	10/01/2024	09/30/2025	10339077.0000	9354743.0000	1372219.0000	647369.0000	21708652.0000
244	1497	296	501(c)(3)	930390147	To enrich life, build character and develop a community consciousness for the benefit of all persons who live or work in the Linnton Community, including persons of all races, nationalities and creeds.	Linnton Community Center		10614 NW St Helen		Portland	OR	97231	5032864990	07/01/2024	06/30/2025	771517.0000	817070.0000	22600.0000	0.0000	701468.0000
