DATE CHECKED,ORG NAME,EIN,STATUS,EXPIRATION DATE,SOURCE,NOTES
7/20/2026,Advocates For Pulmonary Arterial Hypertension Apah — Apah,82-3561098,Not Registered,,,
7/20/2026,ADVOCATES FOR REFUGEES,86-3778080,Current,5/31/2027,,
7/20/2026,Advocates For Refugees,86-3778080,Current,5/31/2027,,
7/20/2026,Advocates Giving Association,45-4937925,Current,4/30/2027,,
7/20/2026,"ADVOCATES GIVING ASSOCIATION, THE",45-4937925,Current,4/30/2027,,
7/20/2026,"ADVOCATES, INC.",54-1646669,Closed,,,
7/20/2026,Aeb Foundation,20-0200319,Not Registered,,,
7/20/2026,AEGLEWELL INC.,99-2246786,Current,3/31/2027,,
7/20/2026,AERO CARES,75-6036122,Current,6/30/2027,,
7/20/2026,Aerospace Heritage Foundation Of Utah Inc,87-0393645,Current,3/31/2027,,
7/20/2026,"AEROSPACE HERITAGE FOUNDATION OF UTAH, INC.",87-0393645,Current,3/31/2027,,
7/20/2026,Aerospace Lighting Institute Inc,83-1109362,Not Registered,,,
7/20/2026,"AFA ACTION, INC",20-4511516,Upcoming Filing,10/31/2026,,
7/20/2026,AFELONATED FOUNDATION,92-1250290,Closed,,,
7/20/2026,Afelonated Foundation,92-1250290,Closed,11/30/2023,,
7/20/2026,"AFFIRMATION: LGBTQ MORMONS, FAMILIES & FRIENDS",95-4298774,Delinquent,5/31/2026,,
7/20/2026,"AFFLICTED WAR HEROES, INC.",38-3810948,Closed,,,
7/20/2026,AFFORDA,45-5465651,Current,6/30/2027,,
7/20/2026,Afforda,45-5465651,Current,6/30/2027,,
7/20/2026,Affordable Community Solutions Inc,27-0941241,Upcoming Filing,8/31/2026,,
7/20/2026,"AFFORDABLE COMMUNITY SOLUTIONS, INC.",27-0941241,Upcoming Filing,8/31/2026,,
7/20/2026,AFFORDABLE HOUSING ALLIANCE NON PROFIT CORPORATION,68-0525271,Closed,,,
7/20/2026,AFFORDABLE HOUSING ALLIANCE NONPROFIT CORPORATION,68-0525271,Upcoming Filing,10/31/2026,,
7/20/2026,Affordable Housing Alliance Nonprofit Corporation,68-0525271,Upcoming Filing,10/31/2026,,
7/20/2026,Affordable Housing Associates Inc,87-0531899,Closed,11/30/2016,,
7/20/2026,"AFFORDABLE HOUSING ASSOCIATES, INC.",87-0531899,Closed,,,
7/20/2026,"AFFORDABLE HOUSING SERVICES, INC.",58-2297575,Closed,,,
7/20/2026,AFFORDABLE HOUSING SOLUTIONS,84-1640841,Closed,,,
7/20/2026,AFGHAN & MIDDLE EASTERN WOMEN OF UTAH,82-4049046,Closed,,,
7/20/2026,AFGHAN AMERICAN CULTURAL SOCIETY,82-2851806,Delinquent,8/31/2024,,
7/20/2026,Afghan American Cultural Society,82-2851806,Delinquent,8/31/2024,,
7/20/2026,Afghan And Middle Eastern Women Of Utah,82-4049046,Closed,10/31/2023,,
7/20/2026,Afghanistan Orphanage Project,20-5930215,Closed,11/30/2018,,
7/20/2026,"AFGHANISTAN ORPHANAGE PROJECT, THE",20-5930215,Closed,,,
7/20/2026,"AFLAC CHILDHOOD CANCER FOUNDATION, INC.",82-4016978,Delinquent,10/31/2024,,
7/20/2026,AFRICA HEARTWOOD PROJECT INC.,26-2457812,Closed,,,
7/20/2026,Africa Help Line Society,20-5310653,Closed,2/28/2026,,
7/20/2026,"AFRICA HELP LINE SOCIETY, INC.",20-5310653,Closed,,,
7/20/2026,Africa Is Life Changing Inc,86-1151717,Upcoming Filing,11/30/2026,,
7/20/2026,"AFRICA IS LIFE CHANGING, INC.",86-1151717,Upcoming Filing,11/30/2026,,
7/20/2026,AFRICAN ACADEMY OF CHRISTIAN LEADERSHIP,26-2071665,Upcoming Filing,8/31/2026,,
7/20/2026,African American Fathers Foundation Inc.,32-0832308,Upcoming Filing,10/31/2026,,
7/20/2026,AFRICAN AMERICAN TASK FORCE FOR SUBSTANCE ABUSE PREVENTION,87-0526165,Closed,,,
7/20/2026,"AFRICAN CENTRES FOR LIGHTNING AND ELECTROMAGNETICS NETWORK, INC.",81-1417000,Current,1/31/2027,,
7/20/2026,AFRICAN CHAMBER OF COMMERCE OF UTAH,46-3053812,Upcoming Filing,7/31/2026,,
7/20/2026,African Educational Foundation For Public Policy And Market Process,87-0549003,Not Registered,,,
7/20/2026,African Equity Fund,26-2283634,Current,3/31/2027,,
7/20/2026,"AFRICAN EQUITY FUND, THE",26-2283634,Current,3/31/2027,,
7/20/2026,AFRICAN INDEPENDENCE DEVELOPMENT,84-4787940,Current,2/28/2027,,
7/20/2026,African Independence Development,84-4787940,Current,2/28/2027,,
7/20/2026,African Interns Inc,93-3115582,Closed,,,
7/20/2026,AFRICAN ORGANIZATION FOR ACADEMIC & ATHLETIC DEVELOPMENT,57-1225301,Closed,,,
7/20/2026,AFRICAN RELIEF EFFORT A-R-E,27-0921836,Closed,,,
7/20/2026,AFRICAN WILDLIFE FOUNDATION,52-0781390,Not Registered,,,
7/20/2026,AFRICAN YOUTH ORGANIZED FOR DEVELOPMENT,87-1175544,Current,6/30/2027,,
7/20/2026,African Youth Organized For Development,87-1175544,Current,6/30/2027,,
7/20/2026,AFRICARE,54-1963047,Closed,,,
7/20/2026,AFRICOMPASSION USA,82-1071715,Current,4/30/2027,,
7/20/2026,Africompassion Usa,82-1071715,Current,4/30/2027,,
7/20/2026,"AFRIKA TIKKUN USA, INC.",13-4095132,Current,6/30/2027,,
7/20/2026,"AFS-USA, INC.",39-1711417,Delinquent,1/31/2026,,
7/20/2026,"AFTER HOURS, INCORPORATED",87-0616187,Closed,,,
7/20/2026,AFTERSCHOOL UTAH ASSOCIATION,82-3888709,Closed,,,
7/20/2026,AGAPE COMMUNITY CENTER,46-3886030,Closed,,,
7/20/2026,Agape Community Center,46-3886030,Closed,12/31/2018,,
7/20/2026,Agape Fellowship Church of God in Christ,41-4410094,Current,2/28/2027,,
7/20/2026,AGAPE MINISTRY FELLOWSHIP,37-1181098,Closed,,,
7/20/2026,AGAPE OUTREACH,83-2091785,Closed,,,
7/20/2026,AGE OF AQUARIUS,47-3007061,Closed,,,
7/20/2026,AGEL CARES FOUNDATION,26-0703841,Closed,,,
7/20/2026,AGENCY BASED EDUCATION,87-0635566,Closed,,,
7/20/2026,Agency Based Education,87-0635566,Closed,2/28/2025,,
7/20/2026,Agents Association — Utah Chapter,26-2811369,Current,4/30/2027,,
7/20/2026,AGGIE BLUE BOOSTER,45-3206311,Closed,,,
7/20/2026,AGGIE REDROCK FOUNDATION,85-3580118,Upcoming Filing,10/31/2026,,
7/20/2026,Aggie Redrock Foundation,85-3580118,Upcoming Filing,10/31/2026,,
7/20/2026,AGGIE SANDSTONE FOUNDATION,99-4826553,Upcoming Filing,8/31/2026,,
7/20/2026,Aggie Sandstone Foundation,99-4826553,Current,8/31/2027,,
7/20/2026,AGGIES FC YOUTH FOUNDATION,81-2961683,Delinquent,6/30/2025,,
7/20/2026,Aggies Fc Youth Foundation,81-2961683,Current,6/30/2027,,
7/20/2026,AGLOW INTERNATIONAL,23-7275330,Upcoming Filing,8/31/2026,,
7/20/2026,AGNUS DEI FOUNDATION,37-1692998,Closed,,,
7/20/2026,Agriculture Research Initiative Inc,85-2066062,Delinquent,6/30/2026,,
7/20/2026,"AGRICULTURE RESEARCH INITIATIVE, INC.",85-2066062,Delinquent,6/30/2026,,
7/20/2026,"AgriSafe Network, Inc.",75-3077443,Current,4/30/2027,,
7/20/2026,AGRONOMICS INTERNATIONAL,87-0554315,Closed,,,
7/20/2026,Agronomics International,87-0554315,Closed,3/31/2013,,
7/20/2026,AGUA FOUNDATION,83-1171621,Closed,,,
7/20/2026,AGUA VIVA MINISTERIO,99-3556801,Delinquent,6/30/2026,,
7/20/2026,Agua Viva Ministerio,99-3556801,Delinquent,6/30/2026,,
7/20/2026,AHA FOUNDATION INC,33-1185369,Delinquent,6/30/2026,,
7/20/2026,"AHE FOUNDATION, THE",99-3818146,Delinquent,6/30/2026,,
7/20/2026,AHMAR FAMILY FOUNDATION,52-2296581,Delinquent,12/28/2004,,
7/20/2026,Ahmar Family Foundation,52-2296581,Current,5/31/2027,,
7/20/2026,AHNA FOUNDATION,93-4731681,Closed,,,
7/20/2026,Ahna Foundation,93-4731681,Closed,11/30/2025,,
7/20/2026,AHT FOUNDATION,82-2938980,Upcoming Filing,10/31/2026,,
7/20/2026,Aht Foundation,82-2938980,Upcoming Filing,10/31/2026,,
7/20/2026,Ai Art Magazine Inc,88-2701263,Current,6/30/2027,,
7/20/2026,AID AND CARE INC.,20-5144695,Closed,,,
7/20/2026,Aid For Starving Children,52-1224507,Upcoming Filing,7/31/2026,,
7/20/2026,AIDS COALITION OF UTAH COUNTY,87-0499073,Closed,,,
7/20/2026,AIGA CORPORATION,84-2243299,Closed,,,
7/20/2026,Aiga Corporation,84-2243299,Closed,6/30/2023,,
7/20/2026,AIKIDO MOUNTAIN WEST,47-5350535,Delinquent,9/30/2025,,
7/20/2026,Aikido Mountain West,47-5350535,Delinquent,9/30/2025,,
7/20/2026,AIM UTAH,27-1313931,Upcoming Filing,9/30/2026,,
7/20/2026,Aim Utah,27-1313931,Upcoming Filing,9/30/2026,,
7/20/2026,"AIM, INC.",31-6059936,Closed,,,
7/20/2026,AIPSO,13-2732270,Current,1/31/2027,,
7/20/2026,Air & Space Forces Association,52-6043929,Upcoming Filing,7/31/2026,,
7/20/2026,Air Force Academy Athletic Corporation,75-3111842,Upcoming Filing,7/31/2026,,
7/20/2026,"AIR FORCE AID SOCIETY, INC",75-3111842,Closed,,,
7/20/2026,Air Force Association — 235 Af Northern Utah Chapter,87-6123186,Not Registered,,,
7/20/2026,Air Force Association — 236 Af Salt Lake City Chapter,87-6123501,Not Registered,,,
7/20/2026,Air Force Association — 237 Af Ute Rocky Mountain Chapter,87-6123281,Not Registered,,,
7/20/2026,Air Force Association — Utah State Afa,51-0249169,Not Registered,,,
7/20/2026,"AIR MEDICAL PHYSICIAN ASSOCIATION, INC.",87-0510123,Closed,,,
7/20/2026,"Air Race Classic, Inc.",03-0443003,Current,1/31/2027,,
7/20/2026,AIR RESPONSE FOUNDATION,30-0853780,Closed,,,
7/20/2026,Air Response Foundation,30-0853780,Closed,12/31/2023,,
7/20/2026,"Air Transport Services, Inc",88-0757081,Current,4/30/2027,,
7/20/2026,Air Warrior Courage Foundation,77-0490412,Upcoming Filing,8/31/2026,,
7/20/2026,"AIRBINE RESEARCH & DEVELOPMENT, INC.",99-4984933,Upcoming Filing,8/31/2026,,
7/20/2026,"AISU COMMUNITY BUILDERS, INC",47-1073589,Closed,,,
7/20/2026,"AIYEKU FOUNDATION, INC.",85-2874224,Upcoming Filing,9/30/2026,,
7/20/2026,AJAX UTAH FOOTBALL CLUB,46-4930908,Current,2/28/2027,,
7/20/2026,Ajax Utah Football Club,46-4930908,Current,2/28/2027,,
7/20/2026,Ajm Foundation,88-2927518,Current,6/30/2027,,
7/20/2026,"AJM FOUNDATION, THE",88-2927518,Current,6/30/2027,,
7/20/2026,Ajs Foundation,33-3020487,Upcoming Filing,12/31/2026,,
7/20/2026,Akamai Seniors,93-2725255,Upcoming Filing,10/31/2026,,
7/20/2026,"Akashinga, Inc.",32-0408734,Upcoming Filing,8/31/2026,,
7/20/2026,Akg 13 Perfoming Arts And Cultural Education Foundation,41-4933027,Not Registered,,,
7/20/2026,AKHA WOMEN'S FOUNDATION,86-1042277,Closed,,,
7/20/2026,Akha Womens Foundation,86-1042277,Not Registered,,,
7/20/2026,AKOL DENG SUDAN FOUNDATION,27-0460917,Closed,,,
7/20/2026,Akol Deng Sudan Foundation,27-0460917,Closed,11/30/2019,,
7/20/2026,Al Hekma Center,45-5302094,Closed,5/31/2017,,
7/20/2026,Al Huda Islamic Center,80-0310819,Upcoming Filing,8/31/2026,,
7/20/2026,Al Kalima Al Raida,47-4770391,Not Registered,,,
7/20/2026,ALA Performing Arts Boosters,39-4699536,Upcoming Filing,10/31/2026,,
7/20/2026,Alabama Youth Education In Shooting Sports — Alyess,47-2138178,Not Registered,,,
7/20/2026,ALAFFIA COUNSELING,99-4410873,Upcoming Filing,7/31/2026,,
7/20/2026,Alaffia Counseling,99-4410873,Upcoming Filing,7/31/2026,,
7/20/2026,Alan And Jeanne Hall Foundation,87-0644251,Upcoming Filing,12/31/2026,,
7/20/2026,"ALAN AND JEANNE HALL FOUNDATION, THE",87-0644251,Upcoming Filing,12/31/2026,,
7/20/2026,ALANA FOUNDATION,93-4925776,Closed,,,
7/20/2026,Alano Club Inc — Alano Club Of Weber County,87-0212941,Not Registered,,,
7/20/2026,"ALANO CLUB OF CACHE VALLEY, INC",87-0752453,Closed,,,
7/20/2026,ALANO CLUB OF SALT LAKE CITY,87-6126842,Upcoming Filing,7/31/2026,,
7/20/2026,ALANO CLUB OF UTAH COUNTY,87-0448227,Closed,,,
7/20/2026,"ALANO CLUB, INC.",87-0212941,Delinquent,8/11/2010,,
7/20/2026,ALANO WEST CLUB,87-0470113,Upcoming Filing,10/31/2026,,
7/20/2026,Alano West Club,87-0470113,Upcoming Filing,10/31/2026,,
7/20/2026,ALAS DE ESPERANZA,87-0487220,Upcoming Filing,9/30/2026,,
7/20/2026,Alas De Esperanza,99-4741583,Upcoming Filing,9/30/2026,,
7/20/2026,Alas U,47-4902640,Closed,8/31/2025,,
7/20/2026,ALAS-U,47-4902640,Closed,,,
7/20/2026,ALASKA CONSERVATION FOUNDATION,92-0061466,Upcoming Filing,10/31/2026,,
7/20/2026,ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,92-0162721,Current,3/31/2027,,
7/20/2026,ALASKA WILDERNESS LEAGUE,52-1814742,Delinquent,1/31/2026,,
7/20/2026,ALAZARS INTERNATIONAL RESCUE,87-0668447,Closed,,,
7/20/2026,ALBANIAN FAITH IN EVERY FOOTSTEP FOUNDATION,47-2131111,Upcoming Filing,10/31/2026,,
7/20/2026,Albanian Faith In Every Footstep Foundation,47-2131111,Upcoming Filing,10/31/2026,,
7/20/2026,Albert Einstein College Of Medicine,830621846,Not Registered,,,
7/20/2026,ALBERTA HENRY EDUCATION FOUNDATION,87-6133056,Closed,,,
7/20/2026,Alberto Della Vita Foundation,92-1222085,Not Registered,,,
7/20/2026,"ALBORADA HOMEOWNERS ASSOCIATION, INC.",91-2144510,Current,2/28/2027,,
7/20/2026,Albright College,23-1352615,Current,5/31/2027,,
7/20/2026,ALDEN FAMILY CHARITABLE FOUNDATION,47-5483212,Upcoming Filing,11/30/2026,,
7/20/2026,Alden Family Charitable Foundation,47-5483212,Upcoming Filing,11/30/2026,,
7/20/2026,ALEGENT CREIGHTON HEALTH,47-0757164,Closed,,,
7/20/2026,ALEXANDER'S RETREATS,83-3684171,Closed,,,
7/20/2026,Alexanders Retreats,83-3684171,Closed,2/28/2023,,
7/20/2026,ALF ENGEN SKI MUSEUM FOUNDATION,87-0513670,Upcoming Filing,8/31/2026,,
7/20/2026,Alf Engen Ski Museum Foundation,87-0513670,Current,8/31/2027,,
7/20/2026,"ALFORD FOUNDATION, INC.",22-6025378,Closed,,,
7/20/2026,Algae Foundation,46-2312083,Current,3/31/2027,,
7/20/2026,Alianza Academy Inc,27-3137569,Closed,7/31/2016,,
7/20/2026,"ALIANZA ACADEMY, INC.",27-3137569,Closed,,,
7/20/2026,ALIANZA LATINA PARA EL AVANCE SOCIAL,32-0693111,Closed,,,
7/20/2026,Alianza Latina Para El Avance Social Llc — Leesly Karen Monroy Ramire Sole Mbr,32-0693111,Not Registered,,,
7/20/2026,ALIANZA VENEZOLANA DE UTAH,83-4400268,Current,4/30/2027,,
7/20/2026,Alianza Venezolana De Utah,83-4400268,Current,4/30/2027,,
7/20/2026,Alien Baseball Club,47-1374275,Not Registered,,,
7/20/2026,ALIGHT,20-1829608,Closed,,,
7/20/2026,Aliim Corporation,35-2507970,Not Registered,,,
7/20/2026,ALIVE,34-1335015,Closed,,,
7/20/2026,Alive Movement,82-2008871,Closed,7/31/2019,,
7/20/2026,"ALIVE MOVEMENT, THE",82-2008871,Closed,,,
7/20/2026,ALL ABILITIES UTAH,99-1973488,Current,3/31/2027,,
7/20/2026,All Abilities Utah,99-1973488,Current,3/31/2027,,
7/20/2026,"ALL ABOARD - THE TRAINING JUNCTION, INC.",87-0495178,Closed,,,
7/20/2026,ALL ABOUT BUNNYS,88-1774671,Closed,,,
7/20/2026,ALL AMERICAN CLOGGERS,85-2126117,Upcoming Filing,7/31/2026,,
7/20/2026,All American Cloggers — Megan M Nelson Sole Mbr,85-2126117,Not Registered,,,
7/20/2026,ALL AMERICAN GYMNASTICS BOOSTERS,93-3310328,Delinquent,9/30/2024,,
7/20/2026,ALL AMERICAN RANCH,47-4437675,Closed,,,
7/20/2026,All Children Charity Inc,27-3188496,Closed,8/31/2013,,
7/20/2026,"ALL CHILDREN CHARITY, INC.",27-3188496,Closed,,,
7/20/2026,ALL DOLL'D UP,46-3154240,Closed,,,
7/20/2026,ALL FOR ONE,47-4881336,Upcoming Filing,8/31/2026,,
7/20/2026,All For One,47-4881336,Upcoming Filing,8/31/2026,,
7/20/2026,ALL HEARTS BOXING FOUNDATION,82-4636858,Delinquent,4/30/2020,,
7/20/2026,All Hearts Boxing Foundation,82-4636858,Upcoming Filing,12/31/2026,,
7/20/2026,ALL HEARTS RELIEF ORGANIZATION INC.,46-5484171,Closed,,,
7/20/2026,ALL I CAN HANDLE,84-4249830,Closed,,,
7/20/2026,ALL IN FOR UTAH,92-2235061,Current,1/31/2027,,
7/20/2026,All In For Utah,92-2235061,Current,1/31/2027,,
7/20/2026,ALL IN FOR UTAH FOUNDATION,39-4729717,Delinquent,6/30/2026,,
7/20/2026,All In For Utah Foundation,39-4729717,Current,6/30/2027,,
7/20/2026,ALL INDIA MEDICAL SOCIETY OF UTAH,47-1351712,Current,2/28/2027,,
7/20/2026,ALL KIDS COUNT,92-0175998,Upcoming Filing,12/31/2026,,
7/20/2026,All Nations Church of God in Christ,39-4686148,Current,2/28/2027,,
7/20/2026,All One People Inc,87-0677079,Not Registered,,,
7/20/2026,"ALL ONE PEOPLE, INC..",87-0677079,Current,3/31/2027,,
7/20/2026,ALL OUT IN THE OPEN,99-3916290,Closed,,,
7/20/2026,All Out In The Open,99-3916290,Closed,7/31/2025,,
7/20/2026,ALL POLY SPORTS,59-3833950,Delinquent,2/28/2019,,
7/20/2026,All Poly Sports,59-3833950,Delinquent,5/31/2026,,
7/20/2026,ALL SAINTS EPISCOPAL CHURCH,87-0274301,Current,1/31/2027,,
7/20/2026,ALL SAINTS REFORMED CHURCH,87-3562240,Upcoming Filing,12/31/2026,,
7/20/2026,All Stars High Adventure Inc,39-2214086,Current,5/31/2027,,
7/20/2026,"All Stars High Adventure, Inc.",39-2214086,Current,5/31/2027,,
7/20/2026,All The Earth,33-3580146,Current,1/31/2027,,
7/20/2026,All The Earth,33-3580146,Current,1/31/2027,,
7/20/2026,All Those In Favor,39-3471062,Upcoming Filing,8/31/2026,,
7/20/2026,ALL WALKS OF LIFE INC,31-1625844,Closed,,,
7/20/2026,ALL-IN FOR CHARITY,46-5738684,Closed,,,
7/20/2026,ALLARD RANCH WATER COMPANY,20-0463457,Upcoming Filing,11/30/2026,,
7/20/2026,Allard Ranch Water Company,20-0463457,Upcoming Filing,11/30/2026,,
7/20/2026,ALLEGHENY COLLEGE,25-0965212,Not Registered,,,
7/20/2026,Allegiant Fastpitch,41-4334914,Current,2/28/2027,,
7/20/2026,Allen And Alice Stokes Nature Cente R — Hult Nathan Ttee,31-1513495,Not Registered,,,
7/20/2026,ALLEN AND ALICE STOKES NATURE CENTER,31-1513495,Current,2/28/2027,,
7/20/2026,Allen And Kathy Barber Foundation,26-0784198,Not Registered,,,
7/20/2026,ALLEN B WARR MEMORIAL PARK FOUNDATION,94-2605378,Closed,,,
7/20/2026,Allen Institute,912155317,Not Registered,,,
7/20/2026,ALLERGY AND ASTHMA NETWORK MOTHERS OF ASTHMATICS,54-1357586,Closed,,,
7/20/2026,ALLEV18,41-2717387,Upcoming Filing,11/30/2026,,
7/20/2026,ALLEYWAYS AMPLIFIED,92-3544730,Closed,,,
7/20/2026,Alleyways Amplified,92-3544730,Closed,10/31/2025,,
7/20/2026,ALLIANCE COMMUNITY SERVICES,30-0087376,Current,4/30/2027,,
7/20/2026,Alliance Community Services,30-0087376,Current,4/30/2027,,
7/20/2026,"ALLIANCE CREDIT COUNSELING, INC.",56-2196261,Closed,,,
7/20/2026,Alliance For A Better Utah Inc,45-2463539,Delinquent,6/30/2026,,
7/20/2026,"ALLIANCE FOR A BETTER UTAH, INC.",45-2463539,Delinquent,6/30/2026,,
7/20/2026,"ALLIANCE FOR A HEALTHIER GENERATION, INC.",27-2028308,Upcoming Filing,10/31/2026,,
7/20/2026,Alliance For Children Inc,87-0461951,Upcoming Filing,9/30/2026,,
7/20/2026,"ALLIANCE FOR CHILDREN, INC.",87-0461951,Upcoming Filing,9/30/2026,,
7/20/2026,ALLIANCE FOR CHOICE IN EDUCATION,84-1531066,Current,5/31/2027,,
7/20/2026,Alliance for Decision Education Inc,46-4064705,Current,1/31/2027,,
7/20/2026,ALLIANCE FOR GOOD GOVERNMENT,56-2129409,Closed,,,
7/20/2026,Alliance For International Medicine,47-4280651,Not Registered,,,
7/20/2026,Alliance For Therapeutic Choice And Scientific Integrity Inc,47-1045468,Delinquent,5/31/2026,,
7/20/2026,"ALLIANCE FOR THERAPEUTIC CHOICE AND SCIENTIFIC INTEGRITY, INC.",47-1045468,Delinquent,5/31/2026,,
7/20/2026,ALLIANCE FOR UNITY,03-0456046,Closed,,,
7/20/2026,Alliance For Unity,03-0456046,Closed,5/31/2019,,
7/20/2026,Alliance Francaise Of Salt Lake City,45-2857935,Current,6/30/2027,,
7/20/2026,"ALLIANCE FRANCAISE OF SALT LAKE CITY, THE",45-2857935,Current,6/30/2027,,
7/20/2026,Alliance House Inc,74-2440617,Upcoming Filing,10/31/2026,,
7/20/2026,"ALLIANCE HOUSE, INC.",74-2440617,Upcoming Filing,10/31/2026,,
7/20/2026,"ALLIANCE HUMAN SERVICES, INC.",04-3476887,Not Registered,,,
7/20/2026,ALLIANCE OF COVENANT ARTISTS,82-3782186,Upcoming Filing,12/31/2026,,
7/20/2026,Alliance Of Covenant Artists Inc — Ama,82-3782186,Not Registered,,,
7/20/2026,"ALLIANCE OF GOOD SAMARITANS, INC.",94-2760667,Closed,,,
7/20/2026,"ALLIANCE OF NONPROFITS FOR INSURANCE, RISK RETENTION GROUP, INC.",06-1555320,Closed,,,
7/20/2026,"ALLIANCE OF NORTH AMERICAN PIPE BAND ASSOCIATIONS, INC.",87-0686042,Upcoming Filing,10/31/2026,,
7/20/2026,Alliance Rescue Inc,99-2677305,Current,5/31/2027,,
7/20/2026,Alliance Rescue Inc,99-2677305,Current,5/31/2027,,
7/20/2026,ALLIANCE TO PROTECT INSULIN CHOICE,33-2260922,Upcoming Filing,11/30/2026,,
7/20/2026,Alliance To Protect Insulin Choice,33-2260922,Upcoming Filing,11/30/2026,,
7/20/2026,ALLIANCE YOUTH CORPORATION,47-3855213,Current,4/30/2027,,
7/20/2026,Alliance Youth Corporation,47-3855213,Current,4/30/2027,,
7/20/2026,Allie's Legacy Foundation,33-2389922,Upcoming Filing,12/31/2026,,
7/20/2026,Allies Legacy Foundation,33-2389922,Not Registered,,,
7/20/2026,Allies To Rescue And Support Refugees,87-3190534,Closed,9/30/2022,,
7/20/2026,ALLIES TO RESCUE AND SUPPORT REFUGEES INC.,87-3190534,Closed,,,
7/20/2026,ALLIES WITH FAMILIES,87-0619423,Closed,,,
7/20/2026,Allies With Families,87-0619423,Closed,9/30/2021,,
7/20/2026,Allisloveisall Inc,33-1454584,Upcoming Filing,9/30/2026,,
7/20/2026,ALLISLOVEISALL INC.,33-1454584,Upcoming Filing,9/30/2026,,
7/20/2026,ALLOSOURCE,84-1327507,Closed,,,
7/20/2026,ALLPS TRAINING ALLIANCE,93-4394090,Upcoming Filing,11/30/2026,,
7/20/2026,Allpstraining Alliance,93-4394090,Not Registered,,,
7/20/2026,ALLREALMS FOUNDATION,99-5063356,Closed,,,
7/20/2026,ALLRED FAMILY ORGANIZATION INC.,33-4521740,Delinquent,2/18/2007,,
7/20/2026,ALMA DORUS ADAMS FAMILY ORGANIZATION,94-2583580,Closed,,,
7/20/2026,ALMA ROBERTSON TILLEY FAMILY ORGANIZATION,94-2702224,Closed,,,
7/20/2026,Alma Street Foundation,42-1970288,Current,4/30/2027,,
7/20/2026,Almaida Group — Nasir Khan Mbr,88-3917096,Not Registered,,,
7/20/2026,ALMUSTAFA FOUNDATION,27-1181275,Upcoming Filing,9/30/2026,,
7/20/2026,Almustafa Foundation,27-1181275,Upcoming Filing,9/30/2026,,
7/20/2026,ALNOOR ISLAMIC CENTER,84-4862088,Closed,,,
7/20/2026,ALOFA FA'ASAMOA,84-3061651,Upcoming Filing,10/31/2026,,
7/20/2026,Alofa Faasamoa,84-3061651,Upcoming Filing,10/31/2026,,
7/20/2026,Aloha In Utah Foundation,39-3284268,Upcoming Filing,7/31/2026,,
7/20/2026,Aloha In Utah Foundation,39-3284268,Upcoming Filing,7/31/2026,,
7/20/2026,ALOHACARE,99-0309519,Delinquent,12/31/2019,,
7/20/2026,ALPAMAYO FOUNDATION,20-3095034,Closed,,,
7/20/2026,Alpamayo Foundation,20-3095034,Closed,6/30/2017,,
7/20/2026,ALPHA ACTION,87-3503085,Upcoming Filing,11/30/2026,,
7/20/2026,Alpha Action,87-3503085,Upcoming Filing,11/30/2026,,
7/20/2026,ALPHA CARES,99-2664995,Closed,,,
7/20/2026,Alpha Chi Omega House Corporation,87-6123791,Not Registered,,,
7/20/2026,ALPHA CHI OMEGA NATIONAL HOUSING CORPORATION,35-1992276,Upcoming Filing,12/31/2026,,
7/20/2026,Alpha Delta Kappa Sorority Inc — Utah Theta Chapter,23-7064779,Not Registered,,,
7/20/2026,Alpha Kappa Psi Fraternity — Alpha Iota,47-2872191,Not Registered,,,
7/20/2026,ALPHA OUTDOOR THERAPY,99-4976762,Upcoming Filing,10/31/2026,,
7/20/2026,Alpha Outdoor Therapy,99-4976762,Upcoming Filing,10/31/2026,,
7/20/2026,ALPHA PHI INTERNATIONAL FRATERNITY NATIONAL HOUSING CORPORATION,31-1627255,Closed,,,
7/20/2026,Alpha Sigma Phi Fraternity Inc — Theta Zeta,47-5381338,Not Registered,,,
7/20/2026,ALPHA WEALTH FOUNDATION,92-0257161,Upcoming Filing,9/30/2026,,
7/20/2026,Alpha Wealth Foundation,92-0257161,Upcoming Filing,9/30/2026,,
7/20/2026,"ALPHA-1 FOUNDATION, INC.",65-0585415,Current,3/31/2027,,
7/20/2026,"ALPINE BIBLE CHURCH, INC.",46-1225303,Upcoming Filing,10/31/2026,,
7/20/2026,ALPINE BOBSLED AND SKELETON CLUB,87-0576763,Closed,,,
7/20/2026,ALPINE CITY LEGACY FOUNDATION,92-1868976,Upcoming Filing,12/31/2026,,
7/20/2026,Alpine City Legacy Foundation,92-1868976,Upcoming Filing,12/31/2026,,
7/20/2026,ALPINE COMMUNITY ARTS COUNCIL,94-2867157,Closed,,,
7/20/2026,ALPINE COMMUNITY CHURCH,87-0677039,Current,6/30/2027,,
7/20/2026,Alpine Community Health,33-3609342,Delinquent,2/28/2026,,
